"year","sex","education","vocabulary"
2004,"Female",16,7
2004,"Male",20,6
2004,"Female",12,4
2004,"Female",14,7
2004,"Male",12,5
2004,"Female",14,6
2004,"Male",16,10
2004,"Female",16,5
2004,"Male",14,8
2004,"Female",14,10
2004,"Male",12,5
2004,"Male",12,7
2004,"Female",16,5
2004,"Female",12,3
2004,"Female",15,8
2004,"Male",18,8
2004,"Male",16,5
2004,"Male",10,0
2004,"Female",17,10
2004,"Female",13,10
2004,"Female",18,10
2004,"Male",12,5
2004,"Female",19,6
2004,"Male",16,9
2004,"Female",12,4
2004,"Female",16,7
2004,"Male",16,9
2004,"Female",16,1
2004,"Male",16,1
2004,"Female",18,9
2004,"Female",10,1
2004,"Male",12,3
2004,"Female",20,9
2004,"Male",20,8
2004,"Male",12,10
2004,"Male",18,9
2004,"Female",13,5
2004,"Female",14,6
2004,"Female",14,5
2004,"Male",16,10
2004,"Female",16,9
2004,"Male",16,7
2004,"Female",20,10
2004,"Male",16,9
2004,"Female",15,5
2004,"Female",16,8
2004,"Female",18,9
2004,"Male",5,2
2004,"Female",12,5
2004,"Female",14,5
2004,"Male",12,3
2004,"Female",16,6
2004,"Male",16,8
2004,"Male",12,8
2004,"Female",12,4
2004,"Female",17,8
2004,"Male",16,10
2004,"Male",18,9
2004,"Female",16,9
2004,"Male",12,7
2004,"Male",13,7
2004,"Female",16,10
2004,"Male",17,9
2004,"Female",14,7
2004,"Female",14,7
2004,"Male",11,10
2004,"Male",12,7
2004,"Female",14,7
2004,"Female",11,6
2004,"Male",14,7
2004,"Female",14,5
2004,"Male",16,10
2004,"Male",19,9
2004,"Female",3,0
2004,"Female",16,6
2004,"Male",14,5
2004,"Female",14,6
2004,"Female",14,8
2004,"Female",13,7
2004,"Female",20,7
2004,"Female",14,3
2004,"Male",14,5
2004,"Female",13,9
2004,"Female",13,4
2004,"Female",12,6
2004,"Female",15,6
2004,"Male",12,3
2004,"Female",15,1
2004,"Male",13,3
2004,"Female",11,4
2004,"Female",13,6
2004,"Male",7,5
2004,"Female",10,2
2004,"Female",12,5
2004,"Female",11,5
2004,"Male",12,7
2004,"Female",14,9
2004,"Female",16,0
2004,"Male",14,5
2004,"Male",11,5
2004,"Female",14,7
2004,"Female",14,6
2004,"Female",12,6
2004,"Female",8,4
2004,"Female",16,6
2004,"Female",15,4
2004,"Female",18,1
2004,"Male",0,5
2004,"Female",14,7
2004,"Male",18,8
2004,"Male",18,4
2004,"Male",9,4
2004,"Male",16,10
2004,"Female",13,6
2004,"Female",16,7
2004,"Female",12,6
2004,"Male",16,7
2004,"Male",17,8
2004,"Male",16,6
2004,"Male",15,7
2004,"Male",16,10
2004,"Female",14,6
2004,"Male",14,4
2004,"Female",15,6
2004,"Female",13,5
2004,"Male",16,7
2004,"Male",12,6
2004,"Male",13,6
2004,"Female",16,4
2004,"Male",20,10
2004,"Male",14,5
2004,"Female",7,3
2004,"Male",9,1
2004,"Male",11,2
2004,"Male",16,5
2004,"Female",12,4
2004,"Male",12,6
2004,"Male",12,9
2004,"Male",16,6
2004,"Male",16,9
2004,"Male",16,9
2004,"Male",9,5
2004,"Female",16,7
2004,"Female",16,7
2004,"Male",14,8
2004,"Female",16,6
2004,"Male",16,9
2004,"Male",16,9
2004,"Female",13,6
2004,"Female",12,7
2004,"Female",12,7
2004,"Female",12,6
2004,"Female",16,5
2004,"Female",13,7
2004,"Female",14,4
2004,"Female",16,9
2004,"Female",18,8
2004,"Male",16,9
2004,"Female",18,6
2004,"Male",19,7
2004,"Male",11,2
2004,"Female",10,0
2004,"Female",10,6
2004,"Male",15,7
2004,"Female",12,5
2004,"Female",12,6
2004,"Female",13,5
2004,"Female",18,5
2004,"Male",14,7
2004,"Female",16,6
2004,"Male",16,7
2004,"Male",17,5
2004,"Male",12,5
2004,"Male",14,7
2004,"Female",12,8
2004,"Male",14,8
2004,"Male",11,4
2004,"Female",15,9
2004,"Female",15,7
2004,"Female",17,9
2004,"Female",16,7
2004,"Male",16,8
2004,"Female",15,4
2004,"Female",12,0
2004,"Female",11,3
2004,"Female",12,6
2004,"Male",14,4
2004,"Female",14,6
2004,"Female",12,6
2004,"Male",12,7
2004,"Male",12,5
2004,"Male",12,3
2004,"Female",11,5
2004,"Male",12,6
2004,"Female",13,8
2004,"Female",9,6
2004,"Female",16,7
2004,"Female",18,6
2004,"Female",12,5
2004,"Female",16,10
2004,"Female",10,7
2004,"Female",16,7
2004,"Male",13,5
2004,"Male",14,6
2004,"Male",12,5
2004,"Female",14,6
2004,"Male",14,4
2004,"Female",13,6
2004,"Male",16,8
2004,"Female",13,6
2004,"Male",15,8
2004,"Female",14,9
2004,"Male",13,5
2004,"Female",12,6
2004,"Male",12,8
2004,"Male",16,7
2004,"Female",2,7
2004,"Female",15,6
2004,"Male",10,2
2004,"Female",16,7
2004,"Female",17,3
2004,"Female",11,5
2004,"Male",14,10
2004,"Female",16,7
2004,"Male",16,9
2004,"Male",14,5
2004,"Female",18,8
2004,"Male",17,5
2004,"Male",20,7
2004,"Male",16,9
2004,"Female",12,0
2004,"Female",17,10
2004,"Female",14,10
2004,"Female",12,6
2004,"Male",15,9
2004,"Female",18,7
2004,"Female",17,5
2004,"Female",14,6
2004,"Female",14,7
2004,"Female",18,8
2004,"Male",16,5
2004,"Female",17,7
2004,"Male",12,4
2004,"Female",14,7
2004,"Female",12,5
2004,"Female",16,6
2004,"Male",16,8
2004,"Male",12,5
2004,"Male",20,9
2004,"Female",15,5
2004,"Male",17,10
2004,"Male",16,9
2004,"Female",18,6
2004,"Female",15,8
2004,"Female",14,9
2004,"Male",15,8
2004,"Male",14,5
2004,"Female",16,7
2004,"Female",16,6
2004,"Male",16,7
2004,"Female",16,7
2004,"Male",15,4
2004,"Female",9,4
2004,"Male",16,10
2004,"Female",8,4
2004,"Female",12,4
2004,"Male",12,2
2004,"Female",14,7
2004,"Female",17,7
2004,"Female",14,8
2004,"Male",18,8
2004,"Female",12,3
2004,"Female",18,9
2004,"Female",16,9
2004,"Male",17,7
2004,"Female",13,9
2004,"Female",12,7
2004,"Female",12,7
2004,"Female",16,8
2004,"Male",13,6
2004,"Female",12,1
2004,"Female",14,8
2004,"Female",12,3
2004,"Female",11,4
2004,"Female",14,6
2004,"Female",12,7
2004,"Male",14,5
2004,"Female",16,5
2004,"Male",12,9
2004,"Male",18,10
2004,"Male",16,1
2004,"Female",16,6
2004,"Male",14,4
2004,"Male",20,8
2004,"Female",18,10
2004,"Female",16,9
2004,"Male",13,6
2004,"Male",20,7
2004,"Male",18,8
2004,"Male",16,7
2004,"Male",13,6
2004,"Male",14,5
2004,"Female",17,5
2004,"Male",15,9
2004,"Male",15,10
2004,"Female",14,9
2004,"Female",13,5
2004,"Female",12,3
2004,"Female",12,9
2004,"Female",14,7
2004,"Male",12,5
2004,"Female",12,6
2004,"Male",18,7
2004,"Male",12,6
2004,"Female",11,1
2004,"Male",10,6
2004,"Female",17,5
2004,"Female",16,7
2004,"Female",16,7
2004,"Female",12,7
2004,"Male",12,8
2004,"Female",12,6
2004,"Female",12,6
2004,"Female",16,6
2004,"Female",18,8
2004,"Male",16,8
2004,"Male",17,8
2004,"Female",16,9
2004,"Female",14,10
2004,"Male",18,8
2004,"Female",14,6
2004,"Male",12,6
2004,"Female",14,6
2004,"Female",12,6
2004,"Female",14,7
2004,"Male",6,4
2004,"Female",11,1
2004,"Male",19,10
2004,"Female",20,9
2004,"Male",20,9
2004,"Male",15,9
2004,"Male",13,8
2004,"Male",13,4
2004,"Female",8,2
2004,"Female",12,7
2004,"Female",13,8
2004,"Male",13,3
2004,"Male",12,8
2004,"Male",16,10
2004,"Female",12,3
2004,"Male",12,9
2004,"Female",16,5
2004,"Male",13,8
2004,"Male",20,9
2004,"Female",18,6
2004,"Female",14,6
2004,"Male",19,8
2004,"Male",13,9
2004,"Female",15,5
2004,"Male",12,6
2004,"Female",20,10
2004,"Female",14,5
2004,"Female",16,6
2004,"Male",16,7
2004,"Female",12,6
2004,"Female",14,8
2004,"Female",16,5
2004,"Male",16,6
2004,"Female",14,7
2004,"Male",17,7
2004,"Female",15,6
2004,"Male",14,6
2004,"Female",16,10
2004,"Female",16,10
2004,"Male",18,1
2004,"Female",16,6
2004,"Female",16,9
2004,"Female",12,6
2004,"Female",16,7
2004,"Female",17,10
2004,"Female",12,8
2004,"Female",12,5
2004,"Male",14,7
2004,"Female",12,6
2004,"Female",16,4
2004,"Male",15,8
2004,"Male",12,7
2004,"Female",13,4
2004,"Female",14,7
2004,"Male",9,3
2004,"Female",12,5
2004,"Male",14,6
2004,"Female",13,5
2004,"Male",12,6
2004,"Male",16,7
2004,"Male",14,4
2004,"Female",11,6
2004,"Female",11,8
2004,"Female",12,7
2004,"Female",12,4
2004,"Female",14,9
2004,"Male",13,6
2004,"Male",11,6
2004,"Female",13,9
2004,"Male",17,8
2004,"Female",14,7
2004,"Female",17,7
2004,"Male",12,6
2004,"Female",16,10
2004,"Female",12,9
2004,"Male",9,9
2004,"Female",13,9
2004,"Male",12,5
2004,"Female",18,8
2004,"Female",16,6
2004,"Female",16,8
2004,"Male",12,6
2004,"Female",15,7
2004,"Male",18,10
2004,"Male",12,7
2004,"Female",15,6
2004,"Male",11,6
2004,"Female",12,6
2004,"Male",13,3
2004,"Female",12,7
2004,"Female",16,7
2004,"Male",16,7
2004,"Male",14,4
2004,"Female",12,8
2004,"Female",12,5
2004,"Female",12,7
2004,"Female",13,7
2004,"Male",18,6
2004,"Male",12,4
2004,"Female",14,7
2004,"Female",14,6
2004,"Female",14,6
2004,"Female",12,6
2004,"Female",12,7
2004,"Male",13,7
2004,"Female",16,6
2004,"Female",12,6
2004,"Female",14,7
2004,"Female",14,5
2004,"Male",12,5
2004,"Female",12,6
2004,"Female",17,7
2004,"Female",12,6
2004,"Male",12,7
2004,"Female",12,6
2004,"Female",16,6
2004,"Male",16,5
2004,"Female",13,8
2004,"Female",15,6
2004,"Female",2,7
2004,"Female",12,6
2004,"Female",16,8
2004,"Female",12,5
2004,"Female",16,7
2004,"Female",16,8
2004,"Male",12,6
2004,"Male",18,7
2004,"Male",16,8
2004,"Female",14,7
2004,"Female",15,7
2004,"Male",17,7
2004,"Female",12,6
2004,"Female",12,7
2004,"Male",12,6
2004,"Female",16,6
2004,"Female",13,5
2004,"Female",12,5
2004,"Female",9,6
2004,"Male",12,6
2004,"Female",12,8
2004,"Male",19,6
2004,"Female",14,5
2004,"Female",16,7
2004,"Male",12,6
2004,"Female",17,6
2004,"Female",14,6
2004,"Female",16,5
2004,"Male",14,7
2004,"Male",14,2
2004,"Male",16,6
2004,"Female",12,7
2004,"Female",12,4
2004,"Female",11,5
2004,"Male",15,5
2004,"Female",11,6
2004,"Female",12,3
2004,"Female",13,6
2004,"Male",12,7
2004,"Male",20,7
2004,"Male",12,7
2004,"Female",12,4
2004,"Female",9,6
2004,"Female",12,5
2004,"Female",13,7
2004,"Male",12,6
2004,"Male",12,5
2004,"Female",16,8
2004,"Female",12,8
2004,"Female",20,8
2004,"Male",13,9
2004,"Male",16,8
2004,"Male",16,9
2004,"Male",11,5
2004,"Male",13,8
2004,"Male",20,7
2004,"Male",8,3
2004,"Female",7,7
2004,"Female",16,8
2004,"Female",12,6
2004,"Female",13,6
2004,"Male",16,8
2004,"Male",12,7
2004,"Female",12,6
2004,"Male",8,5
2004,"Female",14,6
2004,"Male",16,7
2004,"Female",16,5
2004,"Female",17,7
2004,"Female",17,3
2004,"Male",12,8
2004,"Male",16,7
2004,"Female",16,6
2004,"Female",11,4
2004,"Male",6,1
2004,"Female",12,10
2004,"Male",11,9
2004,"Female",11,4
2004,"Male",12,5
2004,"Male",15,9
2004,"Female",14,8
2004,"Male",14,5
2004,"Male",16,7
2004,"Female",16,5
2004,"Female",19,8
2004,"Female",16,6
2004,"Female",12,7
2004,"Female",20,9
2004,"Female",16,6
2004,"Male",12,7
2004,"Male",16,8
2004,"Male",19,8
2004,"Female",11,3
2004,"Female",12,7
2004,"Female",9,2
2004,"Male",10,5
2004,"Male",12,4
2004,"Male",12,6
2004,"Male",12,7
2004,"Female",15,10
2004,"Male",20,9
2004,"Female",12,7
2004,"Male",12,7
2004,"Female",12,7
2004,"Male",16,9
2004,"Female",11,5
2004,"Female",12,6
2004,"Male",12,5
2004,"Female",11,6
2004,"Male",10,5
2004,"Female",11,4
2004,"Female",13,3
2004,"Female",12,5
2004,"Male",16,9
2004,"Female",16,8
2004,"Female",15,4
2004,"Male",11,3
2004,"Female",15,5
2004,"Male",16,2
2004,"Female",18,8
2004,"Female",9,5
2004,"Male",17,6
2004,"Female",17,6
2004,"Female",12,6
2004,"Female",16,8
2004,"Male",12,4
2004,"Male",9,7
2004,"Female",12,7
2004,"Male",14,0
2004,"Female",12,5
2004,"Female",15,6
2004,"Female",11,4
2004,"Female",12,8
2004,"Female",14,7
2004,"Male",16,7
2004,"Male",12,4
2004,"Female",11,7
2004,"Male",13,6
2004,"Female",12,7
2004,"Male",16,10
2004,"Female",12,4
2004,"Female",11,6
2004,"Female",12,4
2004,"Male",14,5
2004,"Female",8,4
2004,"Female",13,9
2004,"Female",13,10
2004,"Female",12,6
2004,"Female",12,8
2004,"Male",14,6
2004,"Female",12,5
2004,"Female",14,6
2004,"Female",14,4
2004,"Female",9,6
2004,"Male",14,4
2004,"Female",13,5
2004,"Female",10,6
2004,"Male",9,6
2004,"Male",14,6
2004,"Male",20,6
2004,"Male",13,4
2004,"Male",11,6
2004,"Female",10,1
2004,"Female",12,7
2004,"Male",9,4
2004,"Female",16,5
2004,"Male",8,2
2004,"Male",20,9
2004,"Female",14,5
2004,"Male",11,3
2004,"Female",13,6
2004,"Male",16,6
2004,"Male",12,7
2004,"Female",14,6
2004,"Male",11,4
2004,"Female",12,6
2004,"Male",12,6
2004,"Female",12,7
2004,"Female",16,6
2004,"Female",11,5
2004,"Male",14,9
2004,"Female",12,7
2004,"Female",14,7
2004,"Male",14,7
2004,"Female",15,5
2004,"Female",14,7
2004,"Female",16,5
2004,"Male",9,3
2004,"Male",14,4
2004,"Male",14,6
2004,"Female",16,8
2004,"Male",16,7
2004,"Male",16,7
2004,"Female",14,7
2004,"Female",19,8
2004,"Female",19,10
2004,"Male",9,3
2004,"Male",17,6
2004,"Male",12,5
2004,"Female",16,7
2004,"Female",12,7
2004,"Female",12,8
2004,"Female",20,10
2004,"Male",20,9
2004,"Male",20,8
2004,"Female",17,8
2004,"Female",15,4
2004,"Female",13,4
2004,"Male",19,7
2004,"Female",18,8
2004,"Female",14,5
2004,"Male",20,8
2004,"Male",11,3
2004,"Female",14,6
2004,"Female",16,8
2004,"Female",15,6
2004,"Female",13,8
2004,"Male",16,8
2004,"Female",16,8
2004,"Male",12,6
2004,"Female",15,7
2004,"Female",12,9
2004,"Female",14,6
2004,"Male",14,5
2004,"Female",16,6
2004,"Male",16,5
2004,"Male",12,6
2004,"Female",20,9
2004,"Male",13,6
2004,"Male",12,6
2004,"Male",16,5
2004,"Male",17,8
2004,"Female",16,8
2004,"Female",14,6
2004,"Female",10,7
2004,"Female",15,6
2004,"Female",16,7
2004,"Female",12,6
2004,"Female",11,5
2004,"Female",12,5
2004,"Male",10,0
2004,"Female",15,6
2004,"Female",12,1
2004,"Female",14,5
2004,"Female",12,6
2004,"Female",11,6
2004,"Female",9,6
2004,"Male",12,5
2004,"Female",8,2
2004,"Female",14,7
2004,"Male",12,4
2004,"Female",17,7
2004,"Male",12,6
2004,"Female",14,5
2004,"Male",11,3
2004,"Female",12,5
2004,"Male",5,3
2004,"Female",12,8
2004,"Male",12,4
2004,"Female",12,6
2004,"Male",16,6
2004,"Male",14,6
2004,"Male",15,8
2004,"Female",12,6
2004,"Female",15,8
2004,"Male",18,6
2004,"Male",14,7
2004,"Female",16,7
2004,"Female",9,5
2004,"Female",16,6
2004,"Female",13,10
2004,"Female",10,2
2004,"Male",16,5
2004,"Female",12,4
2004,"Male",13,8
2004,"Female",16,6
2004,"Male",15,8
2004,"Male",17,6
2004,"Male",16,8
2004,"Female",12,6
2004,"Female",12,5
2004,"Female",13,5
2004,"Male",12,7
2004,"Female",14,7
2004,"Female",15,9
2004,"Female",12,8
2004,"Female",12,7
2004,"Female",12,6
2004,"Male",15,7
2004,"Female",12,7
2004,"Female",15,5
2004,"Male",18,10
2004,"Female",12,6
2004,"Female",14,8
2004,"Male",12,7
2004,"Male",20,8
2004,"Male",13,5
2004,"Male",16,7
2004,"Female",13,3
2004,"Male",12,7
2004,"Male",14,7
2004,"Male",16,6
2004,"Male",14,5
2004,"Female",12,8
2004,"Female",13,9
2004,"Female",14,9
2004,"Male",20,8
2004,"Female",12,8
2004,"Female",11,3
2004,"Male",14,9
2004,"Male",10,4
2004,"Male",13,4
2004,"Male",12,5
2004,"Female",15,9
2004,"Female",12,6
2004,"Male",13,5
2004,"Male",8,4
2004,"Female",16,6
2004,"Male",16,7
2004,"Female",14,5
2004,"Male",14,7
2004,"Male",13,2
2004,"Female",15,6
2004,"Male",20,3
2004,"Female",19,9
2004,"Female",12,10
2004,"Male",16,6
2004,"Male",12,8
2004,"Male",18,6
2004,"Female",16,8
2004,"Male",18,9
2004,"Female",20,8
2004,"Male",14,9
2004,"Female",18,8
2004,"Male",14,10
2004,"Female",20,8
2004,"Female",17,10
2004,"Male",16,10
2004,"Female",16,5
2004,"Male",12,6
2004,"Female",15,6
2004,"Female",13,6
2004,"Female",12,5
2004,"Male",18,7
2004,"Male",12,9
2004,"Male",12,6
2004,"Male",16,6
2004,"Male",20,9
2004,"Female",13,2
2004,"Female",13,5
2004,"Male",18,5
2004,"Female",12,4
2004,"Female",13,9
2004,"Male",19,7
2004,"Male",10,6
2004,"Male",14,7
2004,"Female",13,4
2004,"Female",14,8
2004,"Female",11,8
2004,"Male",12,8
2004,"Female",13,10
2004,"Female",13,6
2004,"Male",16,7
2004,"Female",11,5
2004,"Female",14,7
2004,"Female",13,5
2004,"Female",10,5
2004,"Female",12,5
2004,"Female",18,10
2004,"Female",16,7
2004,"Female",14,7
2004,"Male",7,4
2004,"Female",12,5
2004,"Male",12,4
2004,"Female",16,8
2004,"Male",16,8
2004,"Male",13,6
2004,"Male",18,9
2004,"Female",12,6
2004,"Male",12,7
2004,"Male",11,7
2004,"Male",12,6
2004,"Female",17,8
2004,"Female",12,3
2004,"Female",15,7
2004,"Female",19,10
2004,"Female",18,9
2004,"Male",20,6
2004,"Female",12,7
2004,"Male",12,6
2004,"Male",12,5
2004,"Female",12,8
2004,"Male",16,9
2004,"Female",13,6
2004,"Male",18,6
2004,"Male",14,6
2004,"Male",16,10
2004,"Female",15,6
2004,"Female",13,6
2004,"Female",16,5
2004,"Male",12,6
2004,"Male",20,7
2004,"Female",14,9
2004,"Female",13,6
2004,"Male",15,6
2004,"Male",14,6
2004,"Male",10,6
2004,"Male",20,8
2004,"Female",14,7
2004,"Male",12,4
2004,"Male",11,2
2004,"Female",6,4
2004,"Male",15,7
2004,"Male",6,8
2004,"Female",11,6
2004,"Male",14,6
2004,"Female",12,4
2004,"Male",14,4
2004,"Female",16,7
2004,"Male",14,5
2004,"Female",14,8
2004,"Female",15,8
2004,"Male",12,7
2004,"Female",16,6
2004,"Male",12,6
2004,"Female",16,6
2004,"Female",12,5
2004,"Female",13,5
2004,"Female",12,7
2004,"Female",8,2
2004,"Male",12,8
2004,"Female",12,7
2004,"Female",12,5
2004,"Male",8,6
2004,"Male",12,4
2004,"Female",12,6
2004,"Female",12,9
2004,"Male",10,6
2004,"Male",12,7
2004,"Female",12,4
2004,"Male",12,6
2004,"Male",13,6
2004,"Female",18,7
2004,"Male",10,5
2004,"Male",10,7
2004,"Female",16,6
2004,"Female",13,9
2004,"Male",13,4
2004,"Female",12,5
2004,"Male",12,6
2004,"Male",11,5
2004,"Female",14,9
2004,"Female",12,8
2004,"Female",12,6
2004,"Female",8,6
2004,"Male",8,4
2004,"Female",13,6
2004,"Female",15,8
2004,"Female",12,6
2004,"Male",8,6
2004,"Female",12,6
2004,"Male",16,6
2004,"Male",13,5
2004,"Female",13,10
2004,"Female",16,9
2004,"Female",9,7
2004,"Male",12,6
2004,"Female",12,6
2004,"Male",12,5
2004,"Male",16,9
2004,"Male",10,3
2004,"Female",17,10
2004,"Female",9,4
2004,"Male",16,6
2004,"Male",12,5
2004,"Male",16,5
2004,"Female",9,8
2004,"Female",16,7
2004,"Male",13,5
2004,"Male",11,7
2004,"Female",13,6
2004,"Female",9,4
2004,"Male",12,3
2004,"Female",12,4
2004,"Female",12,6
2004,"Male",6,3
2004,"Female",12,6
2004,"Male",12,5
2004,"Female",16,10
2004,"Male",12,7
2004,"Female",11,5
2004,"Male",14,7
2004,"Female",12,8
2004,"Male",12,9
2004,"Male",8,5
2004,"Female",13,7
2004,"Male",11,8
2004,"Female",20,8
2004,"Female",12,5
2004,"Male",12,6
2004,"Female",15,5
2004,"Female",15,8
2004,"Female",4,3
2004,"Male",7,8
2004,"Female",12,7
2004,"Female",10,5
2004,"Female",15,7
2004,"Female",14,5
2004,"Male",12,4
2004,"Female",12,7
2004,"Female",12,6
2004,"Female",18,9
2004,"Female",12,4
2004,"Female",12,6
2004,"Male",14,6
2004,"Male",14,3
2004,"Female",12,7
2004,"Female",12,10
2004,"Female",14,5
2004,"Female",15,7
2004,"Female",14,6
2004,"Female",20,6
2004,"Female",13,7
2004,"Male",10,4
2004,"Female",2,4
2004,"Male",12,6
2004,"Male",18,7
2004,"Female",17,8
2004,"Male",19,7
2004,"Male",16,7
2004,"Male",12,5
2004,"Female",9,2
2004,"Male",12,5
2004,"Female",12,3
2004,"Male",13,6
2004,"Female",8,5
2004,"Male",16,4
2004,"Male",12,6
2004,"Male",14,5
2004,"Female",12,5
2004,"Female",14,7
2004,"Male",14,7
2004,"Male",14,7
2004,"Male",16,6
2004,"Female",16,7
2004,"Female",12,7
2004,"Female",12,6
2004,"Female",20,10
2004,"Female",12,6
2004,"Female",17,5
2004,"Male",12,6
2004,"Female",11,4
2004,"Female",8,4
2004,"Female",11,6
2004,"Female",8,6
2004,"Male",7,0
2004,"Female",14,6
2004,"Female",12,7
2004,"Female",12,9
2004,"Female",16,9
2004,"Female",16,7
2004,"Female",12,4
2004,"Male",16,9
2004,"Male",15,5
2004,"Female",14,5
2004,"Female",12,9
2004,"Female",13,5
2004,"Female",11,8
2004,"Male",12,5
2004,"Male",12,5
2004,"Female",12,4
2004,"Male",12,5
2004,"Female",13,2
2004,"Female",16,4
2004,"Female",13,3
2004,"Male",12,6
2004,"Male",13,6
2004,"Male",16,8
2004,"Male",16,6
2004,"Male",9,4
2004,"Male",13,10
2004,"Female",8,5
2004,"Female",13,7
2004,"Female",12,6
2004,"Female",14,5
2004,"Female",14,10
2004,"Female",12,2
2004,"Male",15,8
2004,"Female",12,3
2004,"Male",15,5
2004,"Male",6,0
2004,"Female",15,5
2004,"Male",13,6
2004,"Female",14,10
2004,"Female",12,5
2004,"Female",20,9
2004,"Female",14,4
2004,"Male",12,7
2004,"Male",10,5
2004,"Female",9,5
2004,"Female",13,6
2004,"Male",18,8
2004,"Female",16,7
2004,"Male",14,7
2004,"Female",19,7
2004,"Male",17,6
2004,"Female",20,8
2004,"Female",14,7
2004,"Male",14,7
2004,"Female",14,4
2004,"Male",8,0
2004,"Female",10,2
2004,"Male",12,4
2004,"Female",12,5
2004,"Female",12,7
2004,"Female",12,7
2004,"Female",13,8
2004,"Female",15,5
2004,"Female",9,5
2004,"Male",9,5
2004,"Male",14,7
2004,"Female",12,7
2004,"Female",12,7
2004,"Male",12,8
2004,"Male",11,7
2004,"Female",12,6
2004,"Male",6,6
2004,"Male",19,9
2004,"Male",13,6
2004,"Female",14,2
2004,"Female",16,8
2004,"Female",9,1
2004,"Male",12,4
2004,"Female",13,4
2004,"Female",13,5
2004,"Female",14,3
2004,"Male",15,4
2004,"Male",12,9
